sid,name,slug,sector,ticker,marketCap,price,change,turnover
DLMI,Dalmia Bharat Sugar and Industries Ltd,/stocks/dalmia-bharat-sugar-and-industries-DLMI,Sugar,DALMIASUG,Smallcap,341.1000061,1.620000005,32617794
HAPL,Hatsun Agro Product Ltd,/stocks/hatsun-agro-product-HAPL,FMCG - Foods,HATSUN,Smallcap,907.9000244,-0.790000021,32610348
JAIB,Jai Balaji Industries Ltd,/stocks/jai-balaji-industries-JAIB,Iron & Steel,JAIBALAJI,Smallcap,70.41000366,3.849999905,32512898
PCHM,Punjab Chemicals and Crop Protection Ltd,/stocks/punjab-chemicals-and-crop-protection-PCHM,Diversified Chemicals,PUNJABCHEM,Smallcap,1078.300049,-3.940000057,32488042
GOKG,Gokul Agro Resources Ltd,/stocks/gokul-agro-resources-GOKG,Packaged Foods & Meats,GOKULAGRO,Smallcap,209.25,-1.120000005,32467946
ARVD,Arvind Smartspaces Ltd,/stocks/arvind-smartspaces-ARVD,Real Estate,ARVSMART,Smallcap,610.25,2.130000114,32381442
FAI,Fairchem Organics Ltd,/stocks/fairchem-organics-FAI,Specialty Chemicals,FAIRCHEMOR,Smallcap,728.75,-2.869999886,32358242
AHLU,Ahluwalia Contracts (India) Ltd,/stocks/ahluwalia-contracts-india-AHLU,Construction & Engineering,AHLUCONT,Smallcap,829.4000244,-3.119999886,32076928
AGARW,Dr. Agarwal's Health Care Ltd,/stocks/dr-agarwals-health-care-AGARW,Hospitals & Diagnostic Centres,AGARWALEYE,Smallcap,477.6000061,0.209999993,31966634
RHE,Rhetan TMT Ltd,/stocks/rhetan-tmt-RHE,Metals - Diversified,RHETAN,Smallcap,27.02000046,1.580000043,31951436
DHNP,Dhanuka Agritech Ltd,/stocks/dhanuka-agritech-DHNP,Fertilizers & Agro Chemicals,DHANUKA,Smallcap,1092.099976,0.319999993,31777036
SULA,Sula Vineyards Ltd,/stocks/sula-vineyards-SULA,Alcoholic Beverages,SULA,Smallcap,154.8600006,0.050000001,31748628
KLSL,Kalyani Steels Ltd,/stocks/kalyani-steels-KLSL,Iron & Steel,KSL,Smallcap,882.0999756,0.01,31725078
INNOI,Innovision Ltd,/stocks/innovision-INNOI,Employment Services,INNOVISION,Smallcap,290.7999878,2.589999914,31719334
ARISN,Arisinfra Solutions Ltd,/stocks/arisinfra-solutions-ARISN,Building Products - Others,ARIS,Smallcap,110.5500031,1.889999986,31579420
GEEN,Greenlam Industries Ltd,/stocks/greenlam-industries-GEEN,Building Products - Laminates,GREENLAM,Smallcap,267.0499878,3.049999952,31515844
TBZL,Tribhovandas Bhimji Zaveri Ltd,/stocks/tribhovandas-bhimji-zaveri-TBZL,"Precious Metals, Jewellery & Watches",TBZ,Smallcap,192.6300049,0.49000001,31316996
AYMS,Aym Syntex Ltd,/stocks/aym-syntex-AYMS,Textiles,AYMSYNTEX,Smallcap,262.6400146,-1.99000001,30805804
CREA,Creative Newtech Ltd,/stocks/creative-peripherals-and-distribution-CREA,Technology Hardware,CNL,Smallcap,764.5999756,3.529999971,30675314
ROSB,Rossari Biotech Ltd,/stocks/rossari-biotech-ROSB,Specialty Chemicals,ROSSARI,Smallcap,521.6500244,-0.430000007,30502622
DBCL,DB Corp Ltd,/stocks/db-corp-DBCL,Publishing,DBCORP,Smallcap,194.0899963,-3.369999886,30453154
SIYR,Siyaram Silk Mills Ltd,/stocks/siyaram-silk-mills-SIYR,Textiles,SIYSIL,Smallcap,638.9000244,0.800000012,30410732
ADVAN,Advance Agrolife Ltd,/stocks/advance-agrolife-ADVAN,Specialty Chemicals,ADVANCE,Smallcap,113.8000031,-0.879999995,30278064
LKMC,LMW Ltd,/stocks/lakshmi-machine-works-LKMC,Industrial Machinery,LMW,Smallcap,15693,-0.589999974,30277064
TVEL,TVS Electronics Ltd,/stocks/tvs-electronics-TVEL,Technology Hardware,TVSELECT,Smallcap,506.3500061,-0.790000021,30248564
AMANT,Amanta Healthcare Ltd,/stocks/amanta-healthcare-AMANT,Pharmaceuticals,AMANTA,Smallcap,163.0899963,1.850000024,30114578
NALS,Nalwa Sons Investments Ltd,/stocks/nalwa-sons-investments-NALS,Asset Management,NSIL,Smallcap,5404.5,-1.080000043,29964560
SPIC,Southern Petrochemical Industries Corporation Ltd,/stocks/southern-petrochemical-industries-corporation-SPIC,Fertilizers & Agro Chemicals,SPIC,Smallcap,70.09999847,0.569999993,29937594
WOND,Wonder Electricals Ltd,/stocks/wonder-fibromats-WOND,Home Electronics & Appliances,WEL,Smallcap,104.9499969,0.829999983,29929290
AHFN,Ashiana Housing Ltd,/stocks/ashiana-housing-AHFN,Real Estate,ASHIANA,Smallcap,389.8999939,1.340000033,29884272
TEMB,Tembo Global Industries Ltd,/stocks/tembo-global-industries-TEMB,Iron & Steel,TEMBO,Smallcap,577.0499878,-0.310000002,29814520
ALPE,Alpex Solar Ltd,/stocks/alpex-solar-ALPE,Renewable Energy Equipment & Services,ALPEXSOLAR,Smallcap,866.8499756,-2.25999999,29762580
BHAG,Bhagiradha Chemicals and Industries Ltd,/stocks/bhagiradha-chemicals-and-industries-BHAG,Fertilizers & Agro Chemicals,BHAGCHEM,Smallcap,283.3999939,0.50999999,29745552
GNNI,Ginni Filaments Ltd,/stocks/ginni-filaments-GNNI,Textiles,GINNIFILA,Smallcap,54.65000153,6.179999828,29404824
INRM,Indoco Remedies Ltd,/stocks/indoco-remedies-INRM,Pharmaceuticals,INDOCO,Smallcap,244,-0.01,29394948
STYS,Seshaasai Technologies Ltd,/stocks/seshaasai-technologies-STYS,Payment Infrastructure,STYL,Smallcap,325.6499939,0.109999999,29380042
SINF,Simplex Infrastructures Ltd,/stocks/simplex-infrastructures-SINF,Construction & Engineering,SIMPLEXINF,Smallcap,265.2999878,-0.189999998,29372412
VINYA,Vinyas Innovative Technologies Ltd,/stocks/vinyas-innovative-technologies-VINYA,Electronic Equipments,VINYAS,Smallcap,1522.25,1.899999976,29059968
SECR,SIS Ltd,/stocks/security-and-intelligence-services-india-SECR,Business Support Services,SIS,Smallcap,425.75,0.07,29002184
SUPRM,Supreme Power Equipment Ltd,/stocks/supreme-power-equipment-SUPRM,Power Transmission & Distribution,SUPREMEPWR,Smallcap,236.6499939,-4.5,28977440
IMCL,Indraprastha Medical Corporation Ltd,/stocks/indraprastha-medical-corporation-IMCL,Hospitals & Diagnostic Centres,INDRAMEDCO,Smallcap,388.6000061,-0.319999993,28857830
BLAL,BEML Land Assets Ltd,/stocks/beml-land-assets-BLAL,Real Estate,BLAL,Smallcap,194.9799957,6.630000114,28820510
HGIN,HG Infra Engineering Ltd,/stocks/hg-infra-engineering-part-ix-HGIN,Construction & Engineering,HGINFRA,Smallcap,571.7999878,1.340000033,28792538
BUI,Shankara Buildpro Ltd,/stocks/shankara-buildpro-BUI,Building Products - Others,BUILDPRO,Smallcap,981.9000244,-2.039999962,28753942
PRCE,Prince Pipes and Fittings Ltd,/stocks/prince-pipes-and-fittings-PRCE,Building Products - Pipes,PRINCEPIPE,Smallcap,278.6499939,-0.610000014,28738806
KOV,Kovai Medical Center and Hospital Ltd,/stocks/kovai-medical-center-and-hospital-KOV,Hospitals & Diagnostic Centres,KOVAI,Smallcap,6042.5,0.02,28569980
THEM,Themis Medicare Ltd,/stocks/themis-medicare-THEM,Pharmaceuticals,THEMISMED,Smallcap,118.5899963,-0.439999998,28543538
WEST,Westlife Foodworld Ltd,/stocks/westlife-development-WEST,Restaurants & Cafes,WESTLIFE,Smallcap,507.7999878,0.059999999,28488494
GALK,Gujarat Alkalies And Chemicals Ltd,/stocks/gujarat-alkalies-and-chemicals-GALK,Commodity Chemicals,GUJALKALI,Smallcap,609,-0.610000014,28464016
TARS,Tarsons Products Ltd,/stocks/tarsons-products-TARS,Health Care Equipment & Supplies,TARSONS,Smallcap,266.6000061,0.579999983,28459066
APSI,Apsis Aerocom Ltd,/stocks/apsis-aerocom-APSI,Aerospace & Defense Equipments,APSISAERO,Smallcap,350.2000122,2,28346208
TRAVE,Travel Food Services Ltd,/stocks/travel-food-services-TRAVE,Airports,TRAVELFOOD,Smallcap,1310.800049,-2.160000086,28166886
KPRN,Kopran Ltd,/stocks/kopran-KPRN,Pharmaceuticals,KOPRAN,Smallcap,193.3099976,2.910000086,27895542
BHIN,Indus Infra Trust,/stocks/bharat-highways-invit-BHIN,Power Infrastructure,INDUSINVIT,Smallcap,127.7900009,0.239999995,27775198
DAMS,Dhampur Sugar Mills Ltd,/stocks/dhampur-sugar-mills-DAMS,Sugar,DHAMPURSUG,Smallcap,142.8600006,0.660000026,27632942
SALZ,Salzer Electronics Ltd,/stocks/salzer-electronics-SALZ,Electrical Components & Equipments,SALZERELEC,Smallcap,633.4000244,0.889999986,27408928
GEOJ,Geojit Financial Services Ltd,/stocks/geojit-financial-services-GEOJ,Investment Banking & Brokerage,GEOJITFSL,Smallcap,79.51999664,0.699999988,27237198
RAMK,Ramky Infrastructure Ltd,/stocks/ramky-infrastructure-RAMK,Construction & Engineering,RAMKY,Smallcap,403.3999939,-0.970000029,27218900
HIKA,Hikal Ltd,/stocks/hikal-HIKA,Pharmaceuticals,HIKAL,Smallcap,222.1000061,-0.439999998,27146132
JKS,Jaykay Enterprises Ltd,/stocks/jaykay-enterprises-JKS,Investment Banking & Brokerage,JAYKAY,Smallcap,178.6799927,1.409999967,27139880
INGR,Ingersoll-Rand (India) Ltd,/stocks/ingersoll-rand-india-INGR,Industrial Machinery,INGERRAND,Smallcap,4343,-2.819999933,26977562
AGWL,Agarwal Industrial Corporation Ltd,/stocks/agarwal-industrial-corporation-AGWL,Commodity Chemicals,AGARIND,Smallcap,533.6500244,-2.549999952,26946444
GOPAL,Gopal Snacks Ltd,/stocks/gopal-snacks-GOPAL,FMCG - Foods,GOPAL,Smallcap,276.6000061,-0.219999999,26907012
PUNA,Punjab & Sind Bank,/stocks/punjab-and-sind-bank-PUNA,Public Banks,PSB,Smallcap,24.75,-0.639999986,26887066
OTEC,Onward Technologies Ltd,/stocks/onward-technologies-OTEC,Outsourced services,ONWARDTEC,Smallcap,281.1499939,-3.769999981,26617866
TEAM,TeamTech Formwork Solutions Ltd,/stocks/teamtech-formwork-solutions-TEAM,Building Products - Prefab Structures,TEAMTECH,Smallcap,121,7.460000038,26580740
HOR,Horizon Reclaim (India) Ltd,/stocks/horizon-reclaim-india-HOR,Building Products - Ceramics,HORIZON,Smallcap,146,2.890000105,26524800
SACH,Sacheerome Ltd,/stocks/sacheerome-SACH,FMCG - Personal Products,SACHEEROME,Smallcap,378.75,6.920000076,26463312
AOLL,Apollo Pipes Ltd,/stocks/apollo-pipes-AOLL,Building Products - Pipes,APOLLOPIPE,Smallcap,479.3999939,-0.610000014,26352182
MAIT,Maithan Alloys Ltd,/stocks/maithan-alloys-MAIT,Iron & Steel,MAITHANALL,Smallcap,1013.200012,-0.219999999,26267308
SPET,Spectrum Electrical Industries Ltd,/stocks/spectrum-electrical-industries-SPET,Electrical Components & Equipments,SPECTRUM,Smallcap,1853.199951,-1.620000005,26220612
MIRC,Onida Electronics Ltd,/stocks/mirc-electronics-MIRC,Home Electronics & Appliances,ONIDA,Smallcap,44.36000061,2.5,26199990
MOM,Meghmani Organics Ltd,/stocks/meghmani-organics-MOM,Commodity Chemicals,MOL,Smallcap,47.63999939,0.379999995,26189586
JKIP,J Kumar Infraprojects Ltd,/stocks/j-kumar-infraprojects-JKIP,Construction & Engineering,JKIL,Smallcap,493.8500061,0.870000005,26182288
SPICL,SPEL Semiconductor Ltd,/stocks/spel-semiconductor-SPICL,Electronic Equipments,SPELS,Smallcap,157.6000061,3.00999999,26101056
ASHT,Asian Hotels (North) Ltd,/stocks/asian-hotels-north-ASHT,"Hotels, Resorts & Cruise Lines",ASIANHOTNR,Smallcap,320.6499939,11.80000019,26014494
APEX,Apex Frozen Foods Ltd,/stocks/apex-frozen-foods-APEX,Packaged Foods & Meats,APEX,Smallcap,403.9500122,-0.379999995,25959480
NLCA,Nelcast Ltd,/stocks/nelcast-NLCA,Iron & Steel,NELCAST,Smallcap,142.7799988,-2.730000019,25795422
ASK,ASK Automotive Ltd,/stocks/ask-automotive-ASK,Auto Parts,ASKAUTOLTD,Smallcap,454.6499939,-0.180000007,25646918
RACL,RACL Geartech Ltd,/stocks/racl-geartech-RACL,Auto Parts,RACLGEAR,Smallcap,1377.5,0.699999988,25544964
SHUK,Shukra Pharmaceuticals Ltd,/stocks/shukra-pharmaceuticals-SHUK,Pharmaceuticals,SHUKRAPHAR,Smallcap,32.38999939,9.979999542,25528824
NAP,Naturite Agro Products Ltd,/stocks/naturite-agro-products-NAP,Packaged Foods & Meats,NAPL,Smallcap,206,4.539999962,25182314
KRFI,Kirloskar Ferrous Industries Ltd,/stocks/kirloskar-ferrous-industries-KRFI,Iron & Steel,KIRLFER,Smallcap,464.2000122,-1.169999957,25172946
LGB,LG Balakrishnan & Bros Ltd,/stocks/lg-balakrishnan-and-bros-LGB,Industrial Machinery,LGBBROSLTD,Smallcap,1607,-0.419999987,25007198
TAMF,Tanfac Industries Ltd,/stocks/tanfac-industries-TAMF,Diversified Chemicals,TANFACIND,Smallcap,2430,-0.50999999,24988878
LEM,Le Merite Exports Ltd,/stocks/le-merite-exports-LEM,Textiles,LEMERITE,Smallcap,22.03000069,4.949999809,24957416
SOEX,Solex Energy Ltd,/stocks/solex-energy-SOEX,Industrial Machinery,SOLEX,Smallcap,1059.400024,-1.629999995,24873492
JDC,JD Cables Ltd,/stocks/jd-cables-JDC,Cables,JDCABLES,Smallcap,244.3000031,1.450000048,24853248
KMC,KMC Speciality Hospitals (India) Ltd,/stocks/kmc-speciality-hospitals-india-KMC,Hospitals & Diagnostic Centres,KMCSHIL,Smallcap,133.6499939,0.039999999,24827670
AVAN,Avance Technologies Ltd,/stocks/avance-technologies-AVAN,IT Services & Consulting,AVANCE,Smallcap,1,1.00999999,24797414
ARK,Arkade Developers Ltd,/stocks/arkade-developers-ARK,Real Estate,ARKADE,Smallcap,123.9700012,-1.059999943,24783620
BHWR,Bharat Wire Ropes Ltd,/stocks/bharat-wire-ropes-BHWR,Iron & Steel,BHARATWIRE,Smallcap,212.1199951,-0.620000005,24715298
GSM,GSM Foils Ltd,/stocks/gsm-foils-GSM,Metals - Aluminium,GSMFOILS,Smallcap,238.1499939,-2.059999943,24713580
OBR,One Global Service Provider Ltd,/stocks/overseas-synthetics-OBR,Health Care Equipment & Supplies,ONEGLOBAL,Smallcap,583.4000244,-5,24693228
STANC,Standard Capital Markets Ltd,/stocks/standard-capital-markets-STANC,Consumer Finance,STANCAP,Smallcap,0.419999987,7.690000057,24685234
BAJEL,Bajel Projects Ltd,/stocks/bajel-projects-BAJEL,Construction & Engineering,BAJEL,Smallcap,190.8399963,-1.159999967,24626658
DAM,DAM Capital Advisors Ltd,/stocks/dam-capital-advisors-DAM,Investment Banking & Brokerage,DAMCAPITAL,Smallcap,152.5700073,-0.230000004,24621854
TATV,Tatva Chintan Pharma Chem Ltd,/stocks/tatva-chintan-pharma-chem-TATV,Specialty Chemicals,TATVA,Smallcap,1249.599976,-1.419999957,24609880
SOMN,Hindware Home Innovation Ltd,/stocks/somany-home-innovation-SOMN,Home Furnishing,HINDWAREAP,Smallcap,250.8000031,0.039999999,24552210
NISP,Nitin Spinners Ltd,/stocks/nitin-spinners-NISP,Textiles,NITINSPIN,Smallcap,563.5499878,0.980000019,24457494
TAJG,TAJ GVK Hotels and Resorts Ltd,/stocks/taj-gvk-hotels-and-resorts-TAJG,"Hotels, Resorts & Cruise Lines",TAJGVK,Smallcap,343.3999939,0.810000002,24419016
UGR,Ugro Capital Ltd,/stocks/ugro-capital-UGR,Investment Banking & Brokerage,UGROCAP,Smallcap,97.81999969,0.289999992,24382124
MONOL,Monolithisch India Ltd,/stocks/monolithisch-india-MONOL,Building Products - Others,MONOLITH,Smallcap,777.75,0.879999995,24356080
IGCL,Indogulf Cropsciences Ltd,/stocks/indogulf-cropsciences-IGCL,Fertilizers & Agro Chemicals,IGCL,Smallcap,69.80999756,1.200000048,24341550
ACCEN,Accent Microcell Ltd,/stocks/accent-microcell-ACCEN,Pharmaceuticals,ACCENTMIC,Smallcap,499.25,0.330000013,24317900
TINN,Tinna Rubber and Infrastructure Ltd,/stocks/tinna-rubber-and-infrastructure-TINN,Tires & Rubber,TINNARUBR,Smallcap,946.5999756,-0.910000026,24277924
STEE,Steelcast Ltd,/stocks/steelcast-STEE,Iron & Steel,STEELCAS,Smallcap,310.5499878,3.529999971,24260826
KPG,KP Green Engineering Ltd,/stocks/kp-green-engineering-KPG,Construction & Engineering,KPGEL,Smallcap,379.3500061,0.300000012,24241576
BFUT,BF Utilities Ltd,/stocks/bf-utilities-limitd-BFUT,Renewable Energy,BFUTILITIE,Smallcap,586.6500244,-0.49000001,24017640
MIDWE,Midwest Ltd,/stocks/midwest-MIDWE,Building Products - Granite,MIDWESTLTD,Smallcap,1309.5,-1.269999981,23756890
CHAMA,Chaman Lal Setia Exports Ltd,/stocks/chamanlal-setia-exports-CHAMA,Packaged Foods & Meats,CLSEL,Smallcap,291.1000061,-0.550000012,23749244
RAJR,Rajratan Global Wire Ltd,/stocks/rajratan-global-wire-RAJR,Iron & Steel,RAJRATAN,Smallcap,453.0499878,-0.039999999,23722266
KOD,Kody Technolab Ltd,/stocks/kody-technolab-KOD,Software Services,KODYTECH,Smallcap,1121.150024,2.24000001,23513070
SUDAR,Sudarshan Pharma Industries Ltd,/stocks/sudarshan-pharma-industries-SUDAR,Pharmaceuticals,SUDARSHAN,Smallcap,39.77999878,4.989999771,23505280
IMC,Fedders Holding Ltd,/stocks/im-capitals-IMC,Diversified Financials,FEDDERSHOL,Smallcap,41.13000107,2.029999971,23442936
IPL,India Pesticides Ltd,/stocks/india-pesticides-IPL,Fertilizers & Agro Chemicals,IPL,Smallcap,163.9100037,0.230000004,23432428
VRLL,VRL Logistics Ltd,/stocks/vrl-logistics-VRLL,Logistics,VRLLOG,Smallcap,237.3000031,-0.569999993,23366634
CAPI,Capital Small Finance Bank Ltd,/stocks/capital-small-finance-bank-CAPI,Private Banks,CAPITALSFB,Smallcap,291.0499878,3.039999962,23319852
RUST,Keystone Realtors Ltd,/stocks/keystone-realtors-RUST,Real Estate,RUSTOMJEE,Smallcap,432.75,0.270000011,23241376
ESAF,ESAF Small Finance Bank Limited,/stocks/esaf-small-finance-bank-ESAF,Private Banks,ESAFSFB,Smallcap,34.15000153,1.700000048,23178536
SUND,TVS Holdings Ltd,/stocks/sundaram-clayton-SUND,Auto Parts,TVSHLTD,Smallcap,14085,-0.660000026,23077704
HEST,Hester Biosciences Ltd,/stocks/hester-biosciences-HEST,Biotechnology,HESTERBIO,Smallcap,2198.399902,1.450000048,22998878
UTSM,Uttam Sugar Mills Ltd,/stocks/uttam-sugar-mills-UTSM,Sugar,UTTAMSUGAR,Smallcap,236.6799927,1.289999962,22973970
RIR,RIR Power Electronics Ltd,/stocks/ruttonsha-international-rectifier-RIR,Electronic Equipments,RIR,Smallcap,166.1499939,1.129999995,22964052
ALLT,All Time Plastics Ltd,/stocks/all-time-plastics-ALLT,Plastic Products,ALLTIME,Smallcap,251.7200012,-1.409999967,22908486
ATEM,Artemis Medicare Services Ltd,/stocks/artemis-medicare-services-ATEM,Business Support Services,ARTEMISMED,Smallcap,259.8500061,0.02,22790310
HIGHN,Highness Microelectronics Ltd,/stocks/highness-microelectronics-HIGHN,Electronic Equipments,HIGHNESS,Smallcap,182.6000061,-5.75,22667004
TART,Tarc Ltd,/stocks/anant-raj-global-TART,Real Estate,TARC,Smallcap,126.8499985,-0.02,22605176
SHI,Shish Industries Ltd,/stocks/shish-industries-SHI,Plastic Products,SHISHIND,Smallcap,12.64000034,12.65999985,22519992
FSCO,Foseco India Ltd,/stocks/foseco-india-FSCO,Specialty Chemicals,FOSECOIND,Smallcap,5209.5,-0.680000007,22515158
RANE,Rane Holdings Ltd,/stocks/rane-holdings-RANE,Auto Parts,RANEHOLDIN,Smallcap,1743.300049,0.469999999,22465952
ELP,Elpro International Ltd,/stocks/elpro-international-ELP,Electrical Components & Equipments,ELPROINTL,Smallcap,173.5099945,0.50999999,22219204
EMKS,Emkay Global Financial Services Ltd,/stocks/emkay-global-financial-services-EMKS,Investment Banking & Brokerage,EMKAY,Smallcap,259.1499939,-1.799999952,22058682
RII,Raajmarg Infra Investment Trust,/stocks/raajmarg-infra-investment-trust-RII,Real Estate,RIIT,Smallcap,116.3399963,-0.469999999,22036460
SALA,Salasar Techno Engineering Ltd,/stocks/salasar-techno-engineering-SALA,Iron & Steel,SALASAR,Smallcap,6.110000134,-1.450000048,21952274
PAU,Paushak Ltd,/stocks/paushak-PAU,Specialty Chemicals,PAUSHAKLTD,Smallcap,545.9500122,-2.019999981,21698042
GRWL,Garware Technical Fibres Ltd,/stocks/garware-technical-fibres-GRWL,Textiles,GARFIBRES,Smallcap,731.0499878,1.159999967,21618392
POE,POCL Enterprises Ltd,/stocks/pocl-enterprises-POE,Commodity Chemicals,POEL,Smallcap,183.1499939,5.710000038,21607820
METR,Metro Brands Ltd,/stocks/metro-brands-METR,Footwear,METROBRAND,Smallcap,1037.900024,1.379999995,21585226
KINA,Kingfa Science and Technology (India) Ltd,/stocks/kingfa-science-and-technology-india-KINA,Commodity Chemicals,KINGFA,Smallcap,5108.5,0.02,21584368
KALP,Kalpataru Ltd,/stocks/kalpataru-KALP,Real Estate,KALPATARU,Smallcap,308.7999878,1.059999943,21477022
SWEL,Swelect Energy Systems Ltd,/stocks/swelect-energy-systems-SWEL,Electrical Components & Equipments,SWELECTES,Smallcap,652.2999878,2.50999999,21403442
NSEL,Nucleus Software Exports Ltd,/stocks/nucleus-software-exports-NSEL,Software Services,NUCLEUS,Smallcap,767.2000122,0.930000007,21340578
NRL,Nupur Recyclers Ltd,/stocks/nupur-recyclers-NRL,Metals - Diversified,NRL,Smallcap,92.56999969,4.940000057,21236306
ELG,Eleganz Interiors Ltd,/stocks/eleganz-interiors-ELG,Construction & Engineering,ELGNZ,Smallcap,92.25,7.389999866,21232800
INEL,India Nippon Electricals Ltd,/stocks/india-nippon-electricals-INEL,Auto Parts,INDNIPPON,Smallcap,986.7000122,-0.930000007,21105548
OMP,Om Power Transmission Ltd,/stocks/om-power-transmission-OMP,Power Transmission & Distribution,OMPOWER,Smallcap,178.4700012,-1.720000029,20718566
APCI,Apcotex Industries Ltd,/stocks/apcotex-industries-APCI,Specialty Chemicals,APCOTEXIND,Smallcap,525.5499878,0.469999999,20580476
CLAY,Clay Craft India Ltd,/stocks/clay-craft-india-CLAY,Building Products - Ceramics,CLAYCRAFT,Smallcap,199.1000061,2.630000114,20484324
CFF,CFF Fluid Control Ltd,/stocks/cff-fluid-control-CFF,Aerospace & Defense Equipments,CFF,Smallcap,880,0.670000017,20419308
MPSL,MPS Ltd,/stocks/mps-MPSL,Publishing,MPSLTD,Smallcap,1896.099976,1.24000001,20384982
ENIL,Entertainment Network (India) Ltd,/stocks/entertainment-network-india-ENIL,Radio,ENIL,Smallcap,104.8000031,-0.959999979,20365134
SHART,Sharat Industries Ltd,/stocks/sharat-industries-SHART,Agro Products,SHINDL,Smallcap,147.1900024,0.569999993,20318710
KENI,Kennametal India Ltd,/stocks/kennametal-india-KENI,Industrial Machinery,KENNAMET,Smallcap,2920.199951,-1.289999962,20181144
ZURI,Zuari Industries Ltd,/stocks/zuari-global-ZURI,Conglomerates,ZUARIIND,Smallcap,264.3999939,0.74000001,20143092
ASTE,Astec Lifesciences Ltd,/stocks/astec-lifesciences-ASTE,Fertilizers & Agro Chemicals,ASTEC,Smallcap,709.9000244,-1.669999957,20138324
PROST,Prostarm Info Systems Ltd,/stocks/prostarm-info-systems-PROST,Power Generation,PROSTARM,Smallcap,135.0200043,-1.75,20059502
BORS,Borosil Ltd,/stocks/borosil-BORS,Housewares,BOROLTD,Smallcap,245.2700043,-0.230000004,20027316
DCM,Dcm Shriram Industries Ltd,/stocks/dcm-shriram-industries-DCM,Packaged Foods & Meats,DCMSRIND,Smallcap,38.59999847,3.710000038,19960212
ORIN,Orient Green Power Company Ltd,/stocks/orient-green-power-company-ORIN,Renewable Energy,GREENPOWER,Smallcap,10.47000027,-0.100000001,19909346
TANC,Twamev Construction and Infrastructure Ltd,/stocks/tantia-constructions-TANC,Construction & Engineering,TICL,Smallcap,13.68999958,3.869999886,19555776
